C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_02_927.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_02_927.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_02_927.jpg, 0, 1, 0, 7.995777
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_027.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_027.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_027.jpg, 0, 1, 0, 9.12293
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_128.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_128.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_128.jpg, 0, 1, 0, 10.23907
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_229.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_229.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_229.jpg, 0, 1, 0, 11.34421
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_330.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_330.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_330.jpg, 0, 1, 0, 12.47602
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_431.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_431.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_431.jpg, 0, 1, 0, 13.47557
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_533.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_533.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_533.jpg, 0, 1, 0, 14.72737
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_635.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_635.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_635.jpg, 0, 1, 0, 15.97392
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_735.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_735.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_735.jpg, 0, 1, 0, 16.80033
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_837.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_837.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_837.jpg, 0, 1, 0, 18.04992
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_03_938.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_03_938.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_03_938.jpg, 0, 1, 0, 18.91372
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_039.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_039.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_039.jpg, 0, 1, 0, 20.06575
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_140.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_140.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_140.jpg, 0, 1, 0, 20.97994
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_241.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_241.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_241.jpg, 0, 1, 0, 22.04055
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_343.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_343.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_343.jpg, 0, 1, 0, 22.9962
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_445.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_445.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_445.jpg, 0, 1, 0, 23.98535
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_546.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_546.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_546.jpg, 0, 1, 0, 24.95028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_646.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_646.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_646.jpg, -0.2813364, 1, 0, 25.86716
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_748.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_748.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_748.jpg, -0.0463668, 1, 0, 26.7993
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_850.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_850.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_850.jpg, 0, 1, 0, 27.73376
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_04_951.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_04_951.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_04_951.jpg, 0, 1, 0, 28.66238
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_055.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_055.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_055.jpg, 0, 1, 0, 29.76521
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_157.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_157.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_157.jpg, 0, 1, 0, 30.19031
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_260.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_260.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_260.jpg, 0, 1, 0, 30.19027
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_360.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_360.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_360.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_463.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_463.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_463.jpg, 0, 1, 0, 30.19033
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_564.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_564.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_564.jpg, 0, 1, 0, 30.1903
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_664.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_664.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_664.jpg, 0, 1, 0, 30.19025
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_765.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_765.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_765.jpg, 0, 1, 0, 30.19031
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_867.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_867.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_867.jpg, 0, 1, 0, 30.1903
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_05_969.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_05_969.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_05_969.jpg, 0, 1, 0, 30.19031
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_071.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_071.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_071.jpg, -0.0325749, 1, 0, 30.19009
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_174.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_174.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_174.jpg, -0.2535864, 1, 0, 30.17545
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_275.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_275.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_275.jpg, 0, 1, 0, 30.18962
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_377.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_377.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_377.jpg, 0, 1, 0, 30.19014
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_478.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_478.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_478.jpg, 0, 1, 0, 30.19028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_579.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_579.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_579.jpg, 0, 1, 0, 30.19032
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_681.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_681.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_681.jpg, 0, 1, 0, 30.1903
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_783.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_783.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_783.jpg, 0, 1, 0, 30.19033
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_883.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_883.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_883.jpg, 0, 1, 0, 30.19011
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_06_983.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_06_983.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_06_983.jpg, 0, 1, 0, 30.19028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_087.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_087.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_087.jpg, 0, 1, 0, 30.19025
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_190.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_190.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_190.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_292.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_292.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_292.jpg, 0, 1, 0, 30.1903
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_393.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_393.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_393.jpg, -0.2663835, 1, 0, 30.17309
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_495.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_495.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_495.jpg, -0.02120847, 1, 0, 30.19009
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_596.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_596.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_596.jpg, 0, 1, 0, 30.18997
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_698.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_698.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_698.jpg, 0, 1, 0, 30.19025
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_799.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_799.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_799.jpg, 0, 1, 0, 30.19034
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_07_900.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_07_900.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_07_900.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_002.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_002.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_002.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_106.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_106.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_106.jpg, 0, 1, 0, 30.19012
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_207.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_207.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_207.jpg, 0, 1, 0, 30.19032
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_309.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_309.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_309.jpg, 0, 1, 0, 30.19026
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_410.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_410.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_410.jpg, 0, 1, 0, 30.1903
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_512.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_512.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_512.jpg, 0, 1, 0, 30.19031
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_611.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_611.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_611.jpg, 0, 1, 0, 30.19028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_712.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_712.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_712.jpg, -0.0774858, 1, 0, 30.18885
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_814.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_814.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_814.jpg, -0.3038507, 1, 0, 30.17226
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_08_914.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_08_914.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_08_914.jpg, -0.002250846, 1, 0, 30.18856
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_014.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_014.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_014.jpg, 0, 1, 0, 30.18984
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_116.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_116.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_116.jpg, 0, 1, 0, 30.19024
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_216.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_216.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_216.jpg, 0, 1, 0, 30.18957
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_317.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_317.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_317.jpg, 0, 1, 0, 30.19038
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_418.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_418.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_418.jpg, 0, 1, 0, 30.19055
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_518.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_518.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_518.jpg, 0, 1, 0, 30.19053
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_620.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_620.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_620.jpg, 0, 1, 0, 30.19028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_722.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_722.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_722.jpg, 0, 1, 0, 30.19025
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_825.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_825.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_825.jpg, 0, 1, 0, 30.19028
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_09_928.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_09_928.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_09_928.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_030.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_030.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_030.jpg, 0, 1, 0, 30.19029
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_132.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_132.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_132.jpg, 0, 1, 0, 30.19027
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_232.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_232.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_232.jpg, 0, 1, 0, 30.19027
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_335.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_335.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_335.jpg, 0, 1, 0, 30.19022
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_439.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_439.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_439.jpg, 0, 1, 0, 30.19062
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_541.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_541.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_541.jpg, -0.2876139, 1, 0, 30.16934
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_644.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_644.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_644.jpg, -0.2715684, 1, 0, 30.18552
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_745.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_745.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_745.jpg, 0, 1, 0, 30.18788
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_846.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_846.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_846.jpg, 0, 1, 0, 30.18968
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_10_947.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_10_947.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_10_947.jpg, 0, 1, 0, 30.19004
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_11_047.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_11_047.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_11_047.jpg, 0, 1, 0, 30.19009
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_11_149.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_11_149.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_11_149.jpg, 0, 1, 0, 30.19008
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_11_249.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_11_249.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_11_249.jpg, 0, 1, 0, 30.19008
C:\Users\agath\Desktop\Data\IMG\center_2020_05_19_11_48_11_350.jpg, C:\Users\agath\Desktop\Data\IMG\left_2020_05_19_11_48_11_350.jpg, C:\Users\agath\Desktop\Data\IMG\right_2020_05_19_11_48_11_350.jpg, 0, 1, 0, 30.19006
